GENE	mhat	thetahat	sample	ahat	bhat	bestmod	phet	pierr	tot	serr	true_status	piescape	aescape	bescape	AD_hap1	ANNO	CHROM	gender	AD_hap2
gene_test_17	0.25	500	sample31	125.5	374.5	BB			257	0	test_escape	0.5	250	250	131	gene_test_17	X	female	126
gene_test_17	0.25	500	sample32	125.5	374.5	BB			257	0	test_escape	0.5	250	250	114	gene_test_17	X	female	143
gene_test_17	0.25	500	sample33	125.5	374.5	BB			257	0	test_escape	0.5	250	250	132	gene_test_17	X	female	125
gene_test_17	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	257	0	test_escape	0.5	250	250	130	gene_test_17	X	female	127
gene_test_17	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	257	0	test_escape	0.5	250	250	113	gene_test_17	X	female	144
gene_test_17	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	257	0	test_escape	0.4	200	300	100	gene_test_17	X	female	157
gene_test_17	0.25	500	sample37	125.5	374.5	BB			257	0	test_escape	0.5	250	250	121	gene_test_17	X	female	136
gene_test_17	0.25	500	sample38	125.5	374.5	BB			257	0	test_escape	0.4	200	300	113	gene_test_17	X	female	144
gene_test_17	0.25	500	sample39	125.5	374.5	BB			257	0	test_escape	0.5	250	250	119	gene_test_17	X	female	138
gene_test_17	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	257	0	test_escape	0.4	200	300	99	gene_test_17	X	female	158
gene_test_18	0.1	150	sample1	15.8	134.2	BB			278	0	test_subject				31	gene_test_18	X	female	247
gene_test_18	0.1	150	sample2	15.8	134.2	BB			278	0	test_subject				42	gene_test_18	X	female	236
gene_test_18	0.1	150	sample3	15.8	134.2	BB			278	0	test_subject				24	gene_test_18	X	female	254
gene_test_18	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	278	0	test_subject				25	gene_test_18	X	female	253
gene_test_18	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	278	0	test_subject				30	gene_test_18	X	female	248
gene_test_18	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	278	0	test_subject				28	gene_test_18	X	female	250
gene_test_18	0.1	150	sample7	15.8	134.2	BB			278	0	test_subject				29	gene_test_18	X	female	249
gene_test_18	0.1	150	sample8	15.8	134.2	BB			278	0	test_subject				30	gene_test_18	X	female	248
gene_test_18	0.1	150	sample9	15.8	134.2	BB			278	0	test_subject				30	gene_test_18	X	female	248
gene_test_18	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	278	0	test_subject				24	gene_test_18	X	female	254
gene_test_18	0.25	150	sample11	38	112	MM	0.9	0.01	278	0	test_subject				74	gene_test_18	X	female	204
gene_test_18	0.25	150	sample12	38	112	MM	0.9	0.01	278	0	test_subject				64	gene_test_18	X	female	214
gene_test_18	0.25	150	sample13	38	112	BB			278	0	test_subject				53	gene_test_18	X	female	225
gene_test_18	0.25	150	sample14	38	112	BB			278	0	test_subject				72	gene_test_18	X	female	206
gene_test_18	0.25	150	sample15	38	112	BB			278	0	test_subject				91	gene_test_18	X	female	187
gene_test_18	0.25	150	sample16	38	112	MM	0.9	0.01	278	0	test_subject				80	gene_test_18	X	female	198
gene_test_18	0.25	150	sample17	38	112	MM	0.9	0.01	278	0	test_subject				65	gene_test_18	X	female	213
gene_test_18	0.25	150	sample18	38	112	MM	0.9	0.01	278	0	test_subject				70	gene_test_18	X	female	208
gene_test_18	0.25	150	sample19	38	112	BB			278	0	test_subject				57	gene_test_18	X	female	221
gene_test_18	0.25	150	sample20	38	112	BB			278	0	test_subject				75	gene_test_18	X	female	203
gene_test_18	0.1	500	sample21	50.8	449.2	BB			278	0	test_subject				26	gene_test_18	X	female	252
gene_test_18	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	278	0	test_subject				26	gene_test_18	X	female	252
gene_test_18	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	278	0	test_subject				33	gene_test_18	X	female	245
gene_test_18	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	278	0	test_subject				18	gene_test_18	X	female	260
gene_test_18	0.1	500	sample25	50.8	449.2	BB			278	0	test_subject				24	gene_test_18	X	female	254
gene_test_18	0.1	500	sample26	50.8	449.2	BB			278	0	test_subject				27	gene_test_18	X	female	251
gene_test_18	0.1	500	sample27	50.8	449.2	BB			278	0	test_subject				25	gene_test_18	X	female	253
gene_test_18	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	278	0	test_subject				23	gene_test_18	X	female	255
gene_test_18	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	278	0	test_subject				27	gene_test_18	X	female	251
gene_test_18	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	278	0	test_subject				27	gene_test_18	X	female	251
gene_test_18	0.25	500	sample31	125.5	374.5	BB			278	0	test_subject				85	gene_test_18	X	female	193
gene_test_18	0.25	500	sample32	125.5	374.5	BB			278	0	test_subject				69	gene_test_18	X	female	209
gene_test_18	0.25	500	sample33	125.5	374.5	BB			278	0	test_subject				59	gene_test_18	X	female	219
gene_test_18	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	278	0	test_subject				90	gene_test_18	X	female	188
gene_test_18	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	278	0	test_subject				60	gene_test_18	X	female	218
gene_test_18	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	278	0	test_subject				81	gene_test_18	X	female	197
gene_test_18	0.25	500	sample37	125.5	374.5	BB			278	0	test_subject				59	gene_test_18	X	female	219
gene_test_18	0.25	500	sample38	125.5	374.5	BB			278	0	test_subject				82	gene_test_18	X	female	196
gene_test_18	0.25	500	sample39	125.5	374.5	BB			278	0	test_subject				64	gene_test_18	X	female	214
gene_test_18	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	278	0	test_subject				72	gene_test_18	X	female	206
gene_test_2	0.1	150	sample1	15.8	134.2	BB			51	0	test_subject				4	gene_test_2	X	female	47
gene_test_2	0.1	150	sample2	15.8	134.2	BB			51	0	test_subject				9	gene_test_2	X	female	42
gene_test_2	0.1	150	sample3	15.8	134.2	BB			51	0	test_subject				8	gene_test_2	X	female	43
gene_test_2	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	51	0	test_subject				5	gene_test_2	X	female	46
gene_test_2	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	51	0	test_subject				8	gene_test_2	X	female	43
gene_test_2	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	51	0	test_subject				6	gene_test_2	X	female	45
gene_test_2	0.1	150	sample7	15.8	134.2	BB			51	0	test_subject				4	gene_test_2	X	female	47
gene_test_2	0.1	150	sample8	15.8	134.2	BB			51	0	test_subject				5	gene_test_2	X	female	46
gene_test_2	0.1	150	sample9	15.8	134.2	BB			51	0	test_subject				2	gene_test_2	X	female	49
gene_test_2	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	51	0	test_subject				8	gene_test_2	X	female	43
gene_test_2	0.25	150	sample11	38	112	MM	0.9	0.01	51	0	test_subject				17	gene_test_2	X	female	34
gene_test_2	0.25	150	sample12	38	112	MM	0.9	0.01	51	0	test_subject				11	gene_test_2	X	female	40
gene_test_2	0.25	150	sample13	38	112	BB			51	0	test_subject				14	gene_test_2	X	female	37
gene_test_2	0.25	150	sample14	38	112	BB			51	0	test_subject				7	gene_test_2	X	female	44
gene_test_2	0.25	150	sample15	38	112	BB			51	0	test_subject				11	gene_test_2	X	female	40
gene_test_2	0.25	150	sample16	38	112	MM	0.9	0.01	51	0	test_subject				20	gene_test_2	X	female	31
gene_test_2	0.25	150	sample17	38	112	MM	0.9	0.01	51	0	test_subject				15	gene_test_2	X	female	36
gene_test_2	0.25	150	sample18	38	112	MM	0.9	0.01	51	0	test_subject				14	gene_test_2	X	female	37
gene_test_2	0.25	150	sample19	38	112	BB			51	0	test_subject				11	gene_test_2	X	female	40
gene_test_2	0.25	150	sample20	38	112	BB			51	0	test_subject				20	gene_test_2	X	female	31
gene_test_2	0.1	500	sample21	50.8	449.2	BB			51	0	test_subject				6	gene_test_2	X	female	45
gene_test_2	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	51	0	test_subject				6	gene_test_2	X	female	45
gene_test_2	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	51	0	test_subject				4	gene_test_2	X	female	47
gene_test_2	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	51	0	test_subject				5	gene_test_2	X	female	46
gene_test_2	0.1	500	sample25	50.8	449.2	BB			51	0	test_subject				6	gene_test_2	X	female	45
gene_test_2	0.1	500	sample26	50.8	449.2	BB			51	0	test_subject				3	gene_test_2	X	female	48
gene_test_2	0.1	500	sample27	50.8	449.2	BB			51	0	test_subject				5	gene_test_2	X	female	46
gene_test_2	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	51	0	test_subject				4	gene_test_2	X	female	47
gene_test_2	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	51	0	test_subject				3	gene_test_2	X	female	48
gene_test_2	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	51	0	test_subject				3	gene_test_2	X	female	48
gene_test_2	0.25	500	sample31	125.5	374.5	BB			51	0	test_subject				11	gene_test_2	X	female	40
gene_test_2	0.25	500	sample32	125.5	374.5	BB			51	0	test_subject				15	gene_test_2	X	female	36
gene_test_2	0.25	500	sample33	125.5	374.5	BB			51	0	test_subject				16	gene_test_2	X	female	35
gene_test_2	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	51	0	test_subject				12	gene_test_2	X	female	39
gene_test_2	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	51	0	test_subject				9	gene_test_2	X	female	42
gene_test_2	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	51	0	test_subject				17	gene_test_2	X	female	34
gene_test_2	0.25	500	sample37	125.5	374.5	BB			51	0	test_subject				17	gene_test_2	X	female	34
gene_test_2	0.25	500	sample38	125.5	374.5	BB			51	0	test_subject				10	gene_test_2	X	female	41
gene_test_2	0.25	500	sample39	125.5	374.5	BB			51	0	test_subject				8	gene_test_2	X	female	43
gene_test_2	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	51	0	test_subject				12	gene_test_2	X	female	39
gene_test_21	0.1	150	sample1	15.8	134.2	BB			69	0	test_subject				14	gene_test_21	X	female	55
gene_test_21	0.1	150	sample2	15.8	134.2	BB			69	0	test_subject				11	gene_test_21	X	female	58
gene_test_21	0.1	150	sample3	15.8	134.2	BB			69	0	test_subject				13	gene_test_21	X	female	56
gene_test_21	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	69	0	test_subject				2	gene_test_21	X	female	67
gene_test_21	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	69	0	test_subject				6	gene_test_21	X	female	63
gene_test_21	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	69	0	test_subject				5	gene_test_21	X	female	64
gene_test_21	0.1	150	sample7	15.8	134.2	BB			69	0	test_subject				6	gene_test_21	X	female	63
gene_test_21	0.1	150	sample8	15.8	134.2	BB			69	0	test_subject				10	gene_test_21	X	female	59
gene_test_21	0.1	150	sample9	15.8	134.2	BB			69	0	test_subject				6	gene_test_21	X	female	63
gene_test_21	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	69	0	test_subject				8	gene_test_21	X	female	61
gene_test_21	0.25	150	sample11	38	112	MM	0.9	0.01	69	0	test_subject				19	gene_test_21	X	female	50
gene_test_21	0.25	150	sample12	38	112	MM	0.9	0.01	69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	150	sample13	38	112	BB			69	0	test_subject				15	gene_test_21	X	female	54
gene_test_21	0.25	150	sample14	38	112	BB			69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	150	sample15	38	112	BB			69	0	test_subject				13	gene_test_21	X	female	56
gene_test_21	0.25	150	sample16	38	112	MM	0.9	0.01	69	0	test_subject				16	gene_test_21	X	female	53
gene_test_21	0.25	150	sample17	38	112	MM	0.9	0.01	69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	150	sample18	38	112	MM	0.9	0.01	69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	150	sample19	38	112	BB			69	0	test_subject				14	gene_test_21	X	female	55
gene_test_21	0.25	150	sample20	38	112	BB			69	0	test_subject				16	gene_test_21	X	female	53
gene_test_21	0.1	500	sample21	50.8	449.2	BB			69	0	test_subject				7	gene_test_21	X	female	62
gene_test_21	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	69	0	test_subject				11	gene_test_21	X	female	58
gene_test_21	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	69	0	test_subject				10	gene_test_21	X	female	59
gene_test_21	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	69	0	test_subject				6	gene_test_21	X	female	63
gene_test_21	0.1	500	sample25	50.8	449.2	BB			69	0	test_subject				6	gene_test_21	X	female	63
gene_test_21	0.1	500	sample26	50.8	449.2	BB			69	0	test_subject				7	gene_test_21	X	female	62
gene_test_21	0.1	500	sample27	50.8	449.2	BB			69	0	test_subject				8	gene_test_21	X	female	61
gene_test_21	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	69	0	test_subject				4	gene_test_21	X	female	65
gene_test_21	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	69	0	test_subject				4	gene_test_21	X	female	65
gene_test_21	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	69	0	test_subject				2	gene_test_21	X	female	67
gene_test_21	0.25	500	sample31	125.5	374.5	BB			69	0	test_subject				18	gene_test_21	X	female	51
gene_test_21	0.25	500	sample32	125.5	374.5	BB			69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	500	sample33	125.5	374.5	BB			69	0	test_subject				18	gene_test_21	X	female	51
gene_test_21	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	69	0	test_subject				23	gene_test_21	X	female	46
gene_test_21	0.25	500	sample37	125.5	374.5	BB			69	0	test_subject				17	gene_test_21	X	female	52
gene_test_21	0.25	500	sample38	125.5	374.5	BB			69	0	test_subject				15	gene_test_21	X	female	54
gene_test_21	0.25	500	sample39	125.5	374.5	BB			69	0	test_subject				21	gene_test_21	X	female	48
gene_test_21	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	69	0	test_subject				10	gene_test_21	X	female	59
gene_test_22	0.1	150	sample1	15.8	134.2	BB			76	0	test_subject				6	gene_test_22	X	female	70
gene_test_22	0.1	150	sample2	15.8	134.2	BB			76	0	test_subject				8	gene_test_22	X	female	68
gene_test_22	0.1	150	sample3	15.8	134.2	BB			76	0	test_subject				11	gene_test_22	X	female	65
gene_test_22	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	76	0	test_subject				7	gene_test_22	X	female	69
gene_test_22	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	76	0	test_subject				3	gene_test_22	X	female	73
gene_test_22	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	76	0	test_subject				4	gene_test_22	X	female	72
gene_test_22	0.1	150	sample7	15.8	134.2	BB			76	0	test_subject				8	gene_test_22	X	female	68
gene_test_22	0.1	150	sample8	15.8	134.2	BB			76	0	test_subject				10	gene_test_22	X	female	66
gene_test_22	0.1	150	sample9	15.8	134.2	BB			76	0	test_subject				10	gene_test_22	X	female	66
gene_test_22	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	76	0	test_subject				6	gene_test_22	X	female	70
gene_test_22	0.25	150	sample11	38	112	MM	0.9	0.01	76	0	test_subject				25	gene_test_22	X	female	51
gene_test_22	0.25	150	sample12	38	112	MM	0.9	0.01	76	0	test_subject				18	gene_test_22	X	female	58
gene_test_22	0.25	150	sample13	38	112	BB			76	0	test_subject				14	gene_test_22	X	female	62
gene_test_22	0.25	150	sample14	38	112	BB			76	0	test_subject				14	gene_test_22	X	female	62
gene_test_22	0.25	150	sample15	38	112	BB			76	0	test_subject				14	gene_test_22	X	female	62
gene_test_22	0.25	150	sample16	38	112	MM	0.9	0.01	76	0	test_subject				13	gene_test_22	X	female	63
gene_test_22	0.25	150	sample17	38	112	MM	0.9	0.01	76	0	test_subject				10	gene_test_22	X	female	66
gene_test_22	0.25	150	sample18	38	112	MM	0.9	0.01	76	0	test_subject				20	gene_test_22	X	female	56
gene_test_22	0.25	150	sample19	38	112	BB			76	0	test_subject				21	gene_test_22	X	female	55
gene_test_22	0.25	150	sample20	38	112	BB			76	0	test_subject				15	gene_test_22	X	female	61
gene_test_22	0.1	500	sample21	50.8	449.2	BB			76	0	test_subject				9	gene_test_22	X	female	67
gene_test_22	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	76	0	test_subject				10	gene_test_22	X	female	66
gene_test_22	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	76	0	test_subject				5	gene_test_22	X	female	71
gene_test_22	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	76	0	test_subject				8	gene_test_22	X	female	68
gene_test_22	0.1	500	sample25	50.8	449.2	BB			76	0	test_subject				4	gene_test_22	X	female	72
gene_test_22	0.1	500	sample26	50.8	449.2	BB			76	0	test_subject				14	gene_test_22	X	female	62
gene_test_22	0.1	500	sample27	50.8	449.2	BB			76	0	test_subject				5	gene_test_22	X	female	71
gene_test_22	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	76	0	test_subject				9	gene_test_22	X	female	67
gene_test_22	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	76	0	test_subject				7	gene_test_22	X	female	69
gene_test_22	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	76	0	test_subject				7	gene_test_22	X	female	69
gene_test_22	0.25	500	sample31	125.5	374.5	BB			76	0	test_subject				19	gene_test_22	X	female	57
gene_test_22	0.25	500	sample32	125.5	374.5	BB			76	0	test_subject				22	gene_test_22	X	female	54
gene_test_22	0.25	500	sample33	125.5	374.5	BB			76	0	test_subject				21	gene_test_22	X	female	55
gene_test_22	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	76	0	test_subject				16	gene_test_22	X	female	60
gene_test_22	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	76	0	test_subject				24	gene_test_22	X	female	52
gene_test_22	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	76	0	test_subject				14	gene_test_22	X	female	62
gene_test_22	0.25	500	sample37	125.5	374.5	BB			76	0	test_subject				25	gene_test_22	X	female	51
gene_test_22	0.25	500	sample38	125.5	374.5	BB			76	0	test_subject				20	gene_test_22	X	female	56
gene_test_22	0.25	500	sample39	125.5	374.5	BB			76	0	test_subject				19	gene_test_22	X	female	57
gene_test_22	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	76	0	test_subject				24	gene_test_22	X	female	52
gene_test_23	0.1	150	sample1	15.8	134.2	BB			135	0	test_subject				11	gene_test_23	X	female	124
gene_test_23	0.1	150	sample2	15.8	134.2	BB			135	0	test_subject				23	gene_test_23	X	female	112
gene_test_23	0.1	150	sample3	15.8	134.2	BB			135	0	test_subject				9	gene_test_23	X	female	126
gene_test_23	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	135	0	test_subject				15	gene_test_23	X	female	120
gene_test_23	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	135	0	test_subject				15	gene_test_23	X	female	120
gene_test_23	0.1	150	sample6	15.8	134.2	MM	0.9	0.01	135	0	test_subject				8	gene_test_23	X	female	127
gene_test_23	0.1	150	sample7	15.8	134.2	BB			135	0	test_subject				14	gene_test_23	X	female	121
gene_test_23	0.1	150	sample8	15.8	134.2	BB			135	0	test_subject				17	gene_test_23	X	female	118
gene_test_23	0.1	150	sample9	15.8	134.2	BB			135	0	test_subject				14	gene_test_23	X	female	121
gene_test_23	0.1	150	sample10	15.8	134.2	MM	0.9	0.01	135	0	test_subject				24	gene_test_23	X	female	111
gene_test_23	0.25	150	sample11	38	112	MM	0.9	0.01	135	0	test_subject				38	gene_test_23	X	female	97
gene_test_23	0.25	150	sample12	38	112	MM	0.9	0.01	135	0	test_subject				38	gene_test_23	X	female	97
gene_test_23	0.25	150	sample13	38	112	BB			135	0	test_subject				38	gene_test_23	X	female	97
gene_test_23	0.25	150	sample14	38	112	BB			135	0	test_subject				23	gene_test_23	X	female	112
gene_test_23	0.25	150	sample15	38	112	BB			135	0	test_subject				37	gene_test_23	X	female	98
gene_test_23	0.25	150	sample16	38	112	MM	0.9	0.01	135	0	test_subject				27	gene_test_23	X	female	108
gene_test_23	0.25	150	sample17	38	112	MM	0.9	0.01	135	0	test_subject				32	gene_test_23	X	female	103
gene_test_23	0.25	150	sample18	38	112	MM	0.9	0.01	135	0	test_subject				39	gene_test_23	X	female	96
gene_test_23	0.25	150	sample19	38	112	BB			135	0	test_subject				32	gene_test_23	X	female	103
gene_test_23	0.25	150	sample20	38	112	BB			135	0	test_subject				33	gene_test_23	X	female	102
gene_test_23	0.1	500	sample21	50.8	449.2	BB			135	0	test_subject				14	gene_test_23	X	female	121
gene_test_23	0.1	500	sample22	50.8	449.2	MM	0.9	0.01	135	0	test_subject				10	gene_test_23	X	female	125
gene_test_23	0.1	500	sample23	50.8	449.2	MM	0.9	0.01	135	0	test_subject				15	gene_test_23	X	female	120
gene_test_23	0.1	500	sample24	50.8	449.2	MM	0.9	0.01	135	0	test_subject				17	gene_test_23	X	female	118
gene_test_23	0.1	500	sample25	50.8	449.2	BB			135	0	test_subject				17	gene_test_23	X	female	118
gene_test_23	0.1	500	sample26	50.8	449.2	BB			135	0	test_subject				9	gene_test_23	X	female	126
gene_test_23	0.1	500	sample27	50.8	449.2	BB			135	0	test_subject				11	gene_test_23	X	female	124
gene_test_23	0.1	500	sample28	50.8	449.2	MM	0.9	0.01	135	0	test_subject				19	gene_test_23	X	female	116
gene_test_23	0.1	500	sample29	50.8	449.2	MM	0.9	0.01	135	0	test_subject				8	gene_test_23	X	female	127
gene_test_23	0.1	500	sample30	50.8	449.2	MM	0.9	0.01	135	0	test_subject				18	gene_test_23	X	female	117
gene_test_23	0.25	500	sample31	125.5	374.5	BB			135	0	test_subject				25	gene_test_23	X	female	110
gene_test_23	0.25	500	sample32	125.5	374.5	BB			135	0	test_subject				27	gene_test_23	X	female	108
gene_test_23	0.25	500	sample33	125.5	374.5	BB			135	0	test_subject				33	gene_test_23	X	female	102
gene_test_23	0.25	500	sample34	125.5	374.5	MM	0.9	0.01	135	0	test_subject				34	gene_test_23	X	female	101
gene_test_23	0.25	500	sample35	125.5	374.5	MM	0.9	0.01	135	0	test_subject				25	gene_test_23	X	female	110
gene_test_23	0.25	500	sample36	125.5	374.5	MM	0.9	0.01	135	0	test_subject				32	gene_test_23	X	female	103
gene_test_23	0.25	500	sample37	125.5	374.5	BB			135	0	test_subject				31	gene_test_23	X	female	104
gene_test_23	0.25	500	sample38	125.5	374.5	BB			135	0	test_subject				45	gene_test_23	X	female	90
gene_test_23	0.25	500	sample39	125.5	374.5	BB			135	0	test_subject				33	gene_test_23	X	female	102
gene_test_23	0.25	500	sample40	125.5	374.5	MM	0.9	0.01	135	0	test_subject				31	gene_test_23	X	female	104
gene_test_24	0.1	150	sample1	15.8	134.2	BB			146	0	test_escape	0.4	60	90	65	gene_test_24	X	female	81
gene_test_24	0.1	150	sample2	15.8	134.2	BB			146	0	test_escape	0.5	75	75	78	gene_test_24	X	female	68
gene_test_24	0.1	150	sample3	15.8	134.2	BB			146	0	test_escape	0.5	75	75	66	gene_test_24	X	female	80
gene_test_24	0.1	150	sample4	15.8	134.2	MM	0.9	0.01	146	0	test_escape	0.5	75	75	66	gene_test_24	X	female	80
gene_test_24	0.1	150	sample5	15.8	134.2	MM	0.9	0.01	146	0	test_escape	0.4	60	90	70	gene_test_24	X	female	76
